w211,6
w212,21
w213,13
w214,0
w215,2
w216,18
w217,13
w218,4
w219,1
w220,7
w221,6
w222,2
w223,5
w224,7
w225,0
w226,22
w227,1
w228,0
w229,21
w230,3
w231,0
w232,7
w233,2
w234,6
w235,7
w236,7
w237,4
w238,0
w239,7
w240,8
w241,9
w242,0
w243,0
w244,21
w245,5
w246,4
w247,9
w248,8
w249,0
w250,9
w251,4
w252,3
w253,1
w254,17
w255,0
w256,9
w257,4
w258,6
w259,8
w260,12
w261,4
w262,9
w263,6
w264,12
w265,4
w266,8
w267,4
w268,3
w269,3
w270,4
w271,1
w272,0
w273,2
w274,1
w275,8
w276,4
w277,0
w278,6
w279,6
w280,2
w281,4
w282,4
w283,4
w284,4
w285,3
w286,9
w287,21
w288,10
w289,1
w290,3
w291,4
w292,2
w293,1
w294,2
w295,8
w296,3
w297,6
w298,1
w299,3
w300,1
w301,0
w302,3
w303,2
w304,6
w305,1
w306,19
w307,0
w308,0
w309,0
w310,7
w311,0
w312,16
w313,13
w314,12
w315,10
w316,1
w317,0
w318,9
w319,4
w320,10
w321,1
w322,10
w323,1
w324,6
w325,1
w326,1
w327,3
w328,2
w329,4
w330,3
w331,14
w332,5
w333,8
w334,3
w335,0
w336,0
w337,0
w338,10
w339,0
w340,0
w341,3
w342,3
w343,0
w344,0
w345,5
w346,0
w347,9
w348,6
w349,8
w350,5
w351,2
w352,3
w353,5
w354,1
w355,8
w356,4
w357,2
w358,0
w359,0
w360,1
w361,3
w362,0
w363,11
w364,0
w365,15
w366,7
w367,3
w368,0
w369,0
w370,0
w371,0
w372,9
w373,0
w374,1
w375,2
w376,3
w377,0
w378,1
w379,1
w380,2
w381,2
w382,2
w383,2
w384,1
w385,1
w386,1
w387,2
w388,11
w389,0
w390,6
w391,2
w392,2
w393,4
w394,2
w395,10
w396,3
w397,17
w398,11
w399,3
w400,0
w401,0
w402,1
w403,2
w404,1
w405,9
w406,0
w407,1
w408,2
w409,0
w410,0
w411,0
w412,0
w413,0
w414,1
w415,0
w416,2
w417,10
w418,7
w419,0
w420,2
w421,5
w422,2
w423,4
w424,2
w425,0
w426,1
w427,0
w428,0
w429,0
w430,1
w431,5
w432,0
w433,1
w434,1
w435,2
w436,4
w437,0
w438,1
w439,0
w440,0
w441,4
w442,1
w443,2
w444,1
w445,1
w446,3
w447,2
w448,1
w449,4
w450,1
w451,0
w452,2
w453,0
w454,4
w455,0
w456,3
w457,0
w458,0
w459,5
w460,0
w461,3
w462,0
w463,0
w464,1
w465,4
w466,0
w467,3
w468,0
w469,0
w470,0
w471,0
w472,0
w473,2
w474,1
w475,2
w476,0
w477,2
w478,2
w479,6
w480,0
w481,1
w482,2
w483,1
w484,2
w485,2
w486,2
w487,11
w488,2
w489,0
w490,0
w491,2
w492,1
w493,3
w494,0
w495,0
w496,0
w497,5
w498,2
w499,0
w500,0
w501,1
w502,1
w503,0
w504,6
w505,4
w506,7
w507,1
w508,2
w509,0
w510,0
w511,0
w512,1
w513,2
w514,3
w515,0
w516,0
w517,1
w518,0
w519,0
w520,0
w521,0
w522,2
w523,1
w524,3
w525,0
w526,1
w527,2
w528,1
w529,2
w530,1
w531,0
w532,3
w533,0
w534,1
w535,0
w536,0
w537,2
w538,1
w539,0
w540,5
w541,0
w542,0
w543,0
w544,2
w545,0
w546,0
w547,0
w548,0
w549,0
w550,3
w551,1
w552,0
w553,1
w554,1
w555,0
w556,0
w557,1
w558,0
w559,1
w560,0
w561,0
w562,0
w563,0
w564,0
w565,0
w566,0
w567,0
w568,0
w569,0
w570,1
w571,2
w572,0
w573,0
w574,0
w575,1
w576,0
w577,0
w578,0
w579,1
w580,3
w581,0
w582,0
w583,0
w584,2
w585,2
w586,2
w587,2
w588,0
w589,0
w590,0
w591,0
w592,2
w593,1
w594,3
w595,1
w596,3
w597,0
w598,0
w599,0
w600,0
w601,0
w602,0
w603,0
w604,0
w605,0
w606,0
w607,2
w608,1
w609,0
w610,0
w611,0
w612,0
w613,0
w614,0
w615,0
w616,0
w617,2
w618,0
w619,0
w620,0
w621,4
w622,1
w623,0
w624,0
w625,2
w626,0
w627,0
w628,0
w629,0
w630,0
w631,0
w632,0
w633,2
w634,1
w635,0
w636,1
w637,0
w638,0
w639,0
w640,0
w641,4
w642,0
w643,1
w644,0
w645,0
w646,0
w647,0
w648,0
w649,0
w650,0
w651,0
w652,1
w653,0
w654,0
w655,0
w656,0
w657,0
w658,3
w659,1
w660,2
w661,0
w662,0
w663,0
w664,0
w665,0
w666,0
w667,0
w668,1
w669,0
w670,1
w671,0
w672,1
w673,1
w674,0
w675,0
w676,0
w677,0
w678,0
w679,0
w680,0
w681,0
w682,0
w683,0
w684,0
w685,0
w686,0
w687,0
w688,0
w689,0
w690,0
w691,0
w692,0
w693,0
w694,0
w695,0
w696,0
w697,0
w698,0
w699,0
w700,0
w701,0
w702,0
w703,0
w704,0
w705,0
w706,0
w707,0
w708,0
w709,0
w710,0
w711,0
w712,0
w713,0
w714,0
w715,0
w716,0
w717,0
w718,0
w719,0
w720,0
w721,0
w722,0
w723,0
w724,0
w725,0
w726,0
w727,0
w728,0
w729,0
w730,0
w731,0
w732,0
w733,0
w734,0
w735,0
w736,0
w737,0
w738,0
w739,0
w740,0
w741,0
w742,0
w743,0
w744,0
w745,0
w746,0
w747,0
w748,0
w749,0
w750,0
w751,0
w752,0
w753,0
w754,0
w755,0
w756,0
w757,0
w758,0
w759,0
w760,0
w761,0
w762,0
w763,0
w764,0
w765,0
w766,0
w767,0
w768,0
w769,0
w770,0
w771,0
w772,0
w773,0
w774,0
w775,0
w776,0
w777,0
w778,0
w779,0
w780,0
w781,0
w782,0
w783,0
w784,0
w785,0
w786,0
w787,0
w788,0
w789,0
w790,0
w791,0
w792,0
w793,0
w794,0
w795,0
w796,0
w797,0
w798,0
w799,0
w800,0
w801,0
w802,0
w803,0
w804,0
w805,0
w806,0
w807,0
w808,0
w809,0
w810,0
w811,0
w812,0
w813,0
w814,0
w815,0
w816,0
w817,0
w818,0
w819,0
w820,0
w821,0
w822,0
w823,0
w824,0
w825,0
w826,0
w827,0
w828,0
w829,0
w830,0
w831,0
w832,0
w833,0
w834,0
w835,0
w836,0
w837,0
w838,0
w839,0
w840,0
w841,0
w842,0
w843,0
w844,0
w845,0
w846,0
w847,0
w848,0
w849,0
w850,0
w851,0
w852,0
w853,0
w854,0
w855,0
w856,0
w857,0
w858,0
w859,0
w860,0
w861,0
w862,0
w863,0
w864,0
w865,0
w866,0
w867,0
w868,0
w869,0
w870,0
w871,0
w872,0
w873,0
w874,0
w875,0
w876,0
w877,0
w878,0
w879,0
w880,0
w881,0
w882,0
w883,0
w884,0
w885,0
w886,0
w887,0
w888,0
w889,0
w890,0
w891,0
w892,0
w893,0
w894,0
w895,0
w896,0
w897,0
w898,0
w899,0
w900,0
w901,0
w902,0
w903,0
w904,0
w905,0
w906,0
w907,0
w908,0
w909,0
w910,0
w911,0
w912,0
w913,0
w914,0
w915,0
w916,0
w917,0
w918,0
w919,0
w920,0
w921,0
w922,0
w923,0
w924,0
w925,0
w926,0
w927,0
w928,0
w929,0
w930,0
w931,0
w932,0
w933,0
w934,0
w935,0
w936,0
w937,0
w938,0
w939,0
w940,0
w941,0
w942,0
w943,0
w944,0
w945,0
w946,0
w947,0
w948,0
w949,0
w950,0
w951,0
w952,0
w953,0
w954,0
w955,0
w956,0
w957,0
w958,0
w959,0
w960,0
w961,0
w962,0
w963,0
w964,0
w965,0
w966,0
w967,0
w968,0
w969,0
w970,0
w971,0
w972,0
w973,0
w974,0
w975,0
w976,0
w977,0
w978,0
w979,0
w980,0
w981,0
w982,0
w983,0
w984,0
w985,0
w986,0
w987,0
w988,0
w989,0
w990,0
w991,0
w992,0
w993,0
w994,0
w995,0
w996,0
w997,0
w998,0
w999,0
w1000,0
w1001,0
w1002,0
w1003,0
w1004,0
w1005,0
w1006,0
w1007,0
w1008,0
w1009,0
w1010,0
w1011,0
w1012,0
w1013,0
w1014,0
w1015,0
w1016,0
w1017,0
w1018,0
w1019,0
w1020,0
w1021,0
w1022,0
w1023,0
w1024,0
w1025,0
w1026,0
w1027,0
w1028,0
w1029,0
w1030,0
w1031,0
w1032,0
w1033,0
w1034,0
w1035,0
w1036,0
w1037,0
w1038,0
w1039,0
w1040,0
w1041,0
w1042,0
w1043,0
w1044,0
w1045,0
w1046,0
w1047,0
w1048,0
w1049,0
w1050,0
w1051,0
w1052,0
w1053,0
w1054,0
w1055,0
w1056,0
w1057,0
w1058,0
w1059,0
w1060,0
w1061,0
w1062,0
w1063,0
w1064,0
w1065,0
w1066,0
w1067,0
w1068,0
w1069,0
w1070,0
w1071,0
w1072,0
w1073,0
w1074,0
w1075,0
w1076,0
w1077,0
w1078,0
w1079,0
w1080,0
w1081,0
w1082,0
w1083,0
w1084,0
w1085,0
w1086,0
w1087,0
w1088,0
w1089,0
w1090,0
w1091,0
w1092,0
w1093,0
w1094,0
w1095,0
w1096,0
w1097,0
w1098,0
w1099,0
w1100,0
w1101,0
w1102,0
w1103,0
w1104,0
w1105,0
w1106,0
w1107,0
w1108,0
w1109,0
w1110,0
w1111,0
w1112,0
w1113,0
w1114,0
w1115,0
w1116,0
w1117,0
w1118,0
w1119,0
w1120,0
w1121,0
w1122,0
w1123,0
w1124,0
w1125,0
w1126,0
w1127,0
w1128,0
w1129,0
w1130,0
w1131,0
w1132,0
w1133,0
w1134,0
w1135,0
w1136,0
w1137,0
w1138,0
w1139,0
w1140,0
w1141,0
w1142,0
w1143,0
w1144,0
w1145,0
w1146,0
w1147,0
w1148,0
w1149,0
w1150,0
w1151,0
w1152,0
w1153,0
w1154,0
w1155,0
w1156,0
w1157,0
w1158,0
w1159,0
w1160,0
w1161,0
w1162,0
w1163,0
w1164,0
w1165,0
w1166,0
w1167,0
w1168,0
w1169,0
w1170,0
w1171,0
w1172,0
w1173,0
w1174,0
w1175,0
w1176,0
w1177,0
w1178,0
w1179,0
w1180,0
w1181,0
w1182,0
w1183,0
w1184,0
w1185,0
w1186,0
w1187,0
w1188,0
w1189,0
w1190,0
w1191,0
w1192,0
w1193,0
w1194,0
w1195,0
w1196,0
w1197,0
w1198,0
w1199,0
w1200,0
w1201,0
w1202,0
w1203,0
w1204,0
w1205,0
w1206,0
w1207,0
w1208,0
w1209,0
w1210,0
w1211,0
w1212,0
w1213,0
w1214,0
w1215,0
w1216,0
w1217,0
w1218,0
w1219,0
w1220,0
w1221,0
w1222,0
w1223,0
w1224,0
w1225,0
w1226,0
w1227,0
w1228,0
w1229,0
w1230,0
w1231,0
w1232,0
w1233,0
w1234,0
w1235,0
w1236,0
w1237,0
w1238,0
w1239,0
w1240,0
w1241,0
w1242,0
w1243,0
w1244,0
w1245,0
w1246,0
w1247,0
w1248,0
w1249,0
w1250,0
w1251,0
w1252,0
w1253,0
w1254,0
w1255,0
w1256,0
w1257,0
w1258,0
w1259,0
w1260,0
w1261,0
w1262,0
w1263,0
w1264,0
w1265,0
w1266,0
w1267,0
w1268,0
w1269,0
w1270,0
w1271,0
w1272,0
w1273,0
w1274,0
w1275,0
w1276,0
w1277,0
w1278,0
w1279,0
w1280,0
w1281,0
w1282,0
w1283,0
w1284,0
w1285,0
w1286,0
w1287,0
w1288,0
w1289,0
w1290,0
w1291,0
w1292,0
w1293,0
w1294,0
w1295,0
w1296,0
w1297,0
w1298,0
w1299,0
w1300,0
w1301,0
w1302,0
w1303,0
w1304,0
w1305,0
w1306,0
w1307,0
w1308,0
w1309,0
w1310,0
w1311,0
w1312,0
w1313,0
w1314,0
w1315,0
w1316,0
w1317,0
w1318,0
w1319,0
w1320,0
w1321,0
w1322,0
w1323,0
w1324,0
w1325,0
w1326,0
w1327,0
w1328,0
w1329,0
w1330,0
w1331,0
w1332,0
w1333,0
w1334,0
w1335,0
w1336,0
w1337,0
w1338,0
w1339,0
w1340,0
w1341,0
w1342,0
w1343,0
w1344,0
w1345,0
w1346,0
w1347,0
w1348,0
w1349,0
w1350,0
w1351,0
w1352,0
w1353,0
w1354,0
w1355,0
w1356,0
w1357,0
w1358,0
w1359,0
w1360,0
w1361,0
w1362,0
w1363,0
w1364,0
w1365,0
w1366,0
w1367,0
w1368,0
w1369,0
w1370,0
w1371,0
w1372,0
w1373,0
w1374,0
w1375,0
w1376,0
w1377,0
w1378,0
w1379,0
w1380,0
w1381,0
w1382,0
w1383,0
w1384,0
w1385,0
w1386,0
w1387,0
w1388,0
w1389,0
w1390,0
w1391,0
w1392,0
w1393,0
w1394,0
w1395,0
w1396,0
w1397,0
w1398,0
w1399,0
w1400,0
w1401,0
w1402,0
w1403,0
w1404,0
w1405,0
w1406,0
w1407,0
w1408,0
w1409,0
w1410,0
w1411,0
w1412,0
w1413,0
w1414,0
w1415,0
w1416,0
w1417,0
w1418,0
w1419,0
w1420,0
w1421,0
w1422,0
w1423,0
w1424,0
w1425,0
w1426,0
w1427,0
w1428,0
w1429,0
w1430,0
w1431,0
w1432,0
w1433,0
w1434,0
w1435,0
w1436,0
w1437,0
w1438,0
w1439,0
w1440,0
w1441,0
w1442,0
w1443,0
w1444,0
w1445,0
w1446,0
w1447,0
w1448,0
w1449,0
w1450,0
w1451,0
w1452,0
w1453,0
w1454,0
w1455,0
w1456,0
w1457,0
w1458,0
w1459,0
w1460,0
w1461,0
w1462,0
w1463,0
w1464,0
w1465,0
w1466,0
w1467,0
w1468,0
w1469,0
w1470,0
w1471,0
w1472,0
w1473,0
w1474,0
w1475,0
w1476,0
w1477,0
w1478,0
w1479,0
w1480,0
w1481,0
w1482,0
w1483,0
w1484,0
w1485,0
w1486,0
w1487,0
w1488,0
w1489,0
w1490,0
w1491,0
w1492,0
w1493,0
w1494,0
w1495,0
w1496,0
w1497,0
w1498,0
w1499,0
w1500,0
w1501,0
w1502,0
w1503,0
w1504,0
w1505,0
w1506,0
w1507,0
w1508,0
w1509,0
w1510,0
w1511,0
w1512,0
w1513,0
w1514,0
w1515,0
w1516,0
w1517,0
w1518,0
w1519,0
w1520,0
w1521,0
w1522,0
w1523,0
w1524,0
w1525,0
w1526,0
w1527,0
w1528,0
w1529,0
w1530,0
w1531,0
w1532,0
w1533,0
w1534,0
w1535,0
w1536,0
w1537,0
w1538,0
w1539,0
w1540,0
w1541,0
w1542,0
w1543,0
w1544,0
w1545,0
w1546,0
w1547,0
w1548,0
w1549,0
w1550,0
w1551,0
w1552,0
w1553,0
w1554,0
w1555,0
w1556,0
w1557,0
w1558,0
w1559,0
w1560,0
w1561,0
w1562,0
w1563,0
w1564,0
w1565,0
w1566,0
w1567,0
w1568,0
w1569,0
w1570,0
w1571,0
w1572,0
w1573,0
w1574,0
w1575,0
w1576,0
w1577,0
w1578,0
w1579,0
w1580,0
w1581,0
w1582,0
w1583,0
w1584,0
w1585,0
w1586,0
w1587,0
w1588,0
w1589,0
w1590,0
w1591,0
w1592,0
w1593,0
w1594,0
w1595,0
w1596,0
w1597,0
w1598,0
w1599,0
w1600,0
w1601,0
w1602,0
w1603,0
w1604,0
w1605,0
w1606,0
w1607,0
w1608,0
w1609,0
w1610,0
w1611,0
w1612,0
w1613,0
w1614,0
w1615,0
w1616,0
w1617,0
w1618,0
w1619,0
w1620,0
w1621,0
w1622,0
w1623,0
w1624,0
w1625,0
w1626,0
w1627,0
w1628,0
w1629,0
w1630,0
w1631,0
w1632,0
w1633,0
w1634,0
w1635,0
w1636,0
w1637,0
w1638,0
w1639,0
w1640,0
w1641,0
w1642,0
w1643,0
w1644,0
w1645,0
w1646,0
w1647,0
w1648,0
w1649,0
w1650,0
w1651,0
w1652,0
w1653,0
w1654,0
w1655,0
w1656,0
w1657,0
w1658,0
w1659,0
w1660,0
w1661,0
w1662,0
w1663,0
w1664,0
w1665,0
w1666,0
w1667,0
w1668,0
w1669,0
w1670,0
w1671,0
w1672,0
w1673,0
w1674,0
w1675,0
w1676,0
w1677,0
w1678,0
w1679,0
w1680,0
w1681,0
w1682,0
w1683,0
w1684,0
w1685,0
w1686,0
w1687,0
w1688,0
w1689,0
w1690,0
w1691,0
w1692,0
w1693,0
w1694,0
w1695,0
w1696,0
w1697,0
w1698,0
w1699,0
w1700,0
w1701,0
w1702,0
w1703,0
w1704,0
w1705,0
w1706,0
w1707,0
w1708,0
w1709,0
w1710,0
w1711,0
w1712,0
w1713,0
w1714,0
w1715,0
w1716,0
w1717,0
w1718,0
w1719,0
w1720,0
w1721,0
w1722,0
w1723,0
w1724,0
w1725,0
w1726,0
w1727,0
w1728,0
w1729,0
w1730,0
w1731,0
w1732,0
w1733,0
w1734,0
w1735,0
w1736,0
w1737,0
w1738,0
w1739,0
w1740,0
w1741,0
w1742,0
w1743,0
w1744,0
w1745,0
w1746,0
w1747,0
w1748,0
w1749,0
w1750,0
w1751,0
w1752,0
w1753,0
w1754,0
w1755,0
w1756,0
w1757,0
w1758,0
w1759,0
w1760,0
w1761,0
w1762,0
w1763,0
w1764,0
w1765,0
w1766,0
w1767,0
w1768,0
w1769,0
w1770,0
w1771,0
w1772,0
w1773,0
w1774,0
w1775,0
w1776,0
w1777,0
w1778,0
w1779,0
w1780,0
w1781,0
w1782,0
w1783,0
w1784,0
w1785,0
w1786,0
w1787,0
w1788,0
w1789,0
w1790,0
w1791,0
w1792,0
w1793,0
